customer_id,company_name,segment,industry,region,country,hq_city,hq_state,employee_count_band,annual_revenue_band,account_owner,source_system,referral_channel,billing_currency,tax_id,primary_contact_name,primary_contact_email,website_domain,crm_lead_score,account_tier,is_key_account,created_at
CUST-02870,Customer Account 02870 Inc,SMB,Professional Services,EMEA,UAE,UAE City 31,ST19,1001-5000,$50M-$250M,AM-056,CRM-Salesforce,Conference,USD,TAX-397327,Contact 02870,contact02870@customer02870.example.com,customer02870.example.com,6,Platinum,False,2021-05-21
CUST-02871,Customer Account 02871 Inc,Mid-Market,Media,North America,Mexico,Mexico City 23,ST03,51-200,$250M+,AM-029,CRM-Salesforce,Analyst Report,GBP,TAX-963704,Contact 02871,contact02871@customer02871.example.com,customer02871.example.com,67,Standard,False,2021-05-24
CUST-02872,Customer Account 02872 Inc,Mid-Market,Logistics,North America,Mexico,Mexico City 27,ST10,51-200,$250M+,AM-070,CRM-Salesforce,Partner,USD,TAX-364815,Contact 02872,contact02872@customer02872.example.com,customer02872.example.com,11,Standard,False,2023-01-24
CUST-02873,Customer Account 02873 Inc,SMB,Financial Services,APAC,Singapore,Singapore City 18,ST29,1-50,$250M+,AM-041,Manual-Import,None,USD,TAX-369786,Contact 02873,contact02873@customer02873.example.com,customer02873.example.com,2,Gold,False,2021-02-22
CUST-02874,Customer Account 02874 Inc,Enterprise,Logistics,North America,Mexico,Mexico City 5,ST10,51-200,$10M-$50M,AM-069,CRM-HubSpot,Customer Referral,USD,TAX-755768,Contact 02874,contact02874@customer02874.example.com,customer02874.example.com,6,Silver,False,2021-11-14
CUST-02875,Customer Account 02875 Inc,SMB,Software,North America,United States,United States City 3,ST09,51-200,$50M-$250M,AM-048,CRM-Salesforce,None,USD,TAX-356220,Contact 02875,contact02875@customer02875.example.com,customer02875.example.com,12,Silver,False,2022-01-30
CUST-02876,Customer Account 02876 Inc,Enterprise,Retail,LATAM,Chile,Chile City 34,ST43,51-200,$50M-$250M,AM-036,CRM-Salesforce,None,USD,TAX-528971,Contact 02876,contact02876@customer02876.example.com,customer02876.example.com,8,Silver,False,2021-11-04
CUST-02877,Customer Account 02877 Inc,SMB,Logistics,LATAM,Chile,Chile City 38,ST07,5000+,$50M-$250M,AM-012,CRM-Salesforce,Conference,USD,TAX-585987,Contact 02877,contact02877@customer02877.example.com,customer02877.example.com,43,Silver,False,2021-08-11
CUST-02878,Customer Account 02878 Inc,Mid-Market,Education,EMEA,Germany,Germany City 3,ST41,1001-5000,$50M-$250M,AM-049,CRM-HubSpot,None,USD,TAX-150179,Contact 02878,contact02878@customer02878.example.com,customer02878.example.com,84,Gold,True,2021-01-26
CUST-02879,Customer Account 02879 Inc,SMB,Software,North America,Mexico,Mexico City 11,ST03,1-50,$1M-$10M,AM-029,CRM-Salesforce,Partner,USD,TAX-361533,Contact 02879,contact02879@customer02879.example.com,customer02879.example.com,32,Gold,False,2023-03-11
CUST-02880,Customer Account 02880 Inc,Mid-Market,Retail,EMEA,Netherlands,Netherlands City 15,ST26,1001-5000,$1M-$10M,AM-057,CRM-Salesforce,Analyst Report,USD,TAX-741683,Contact 02880,contact02880@customer02880.example.com,customer02880.example.com,43,Silver,False,2021-09-27
CUST-02881,Customer Account 02881 Inc,Mid-Market,Financial Services,North America,United States,United States City 5,ST18,51-200,$10M-$50M,AM-005,CRM-HubSpot,Conference,USD,TAX-743460,Contact 02881,contact02881@customer02881.example.com,customer02881.example.com,2,Standard,False,2022-10-11
CUST-02882,Customer Account 02882 Inc,SMB,Financial Services,EMEA,Germany,Germany City 23,ST25,201-1000,<$1M,AM-016,CRM-Salesforce,Analyst Report,USD,TAX-268900,Contact 02882,contact02882@customer02882.example.com,customer02882.example.com,51,Silver,False,2021-08-29
CUST-02883,Customer Account 02883 Inc,Mid-Market,Retail,North America,Mexico,Mexico City 13,ST26,51-200,$10M-$50M,AM-010,CRM-Salesforce,None,USD,TAX-353335,Contact 02883,contact02883@customer02883.example.com,customer02883.example.com,42,Gold,False,2022-03-13
CUST-02884,Customer Account 02884 Inc,SMB,Software,North America,United States,United States City 32,ST16,51-200,$50M-$250M,AM-051,CRM-Salesforce,Analyst Report,USD,TAX-476570,Contact 02884,contact02884@customer02884.example.com,customer02884.example.com,26,Standard,False,2023-05-22
CUST-02885,Customer Account 02885 Inc,SMB,Healthcare,EMEA,France,France City 3,ST01,5000+,$1M-$10M,AM-007,Manual-Import,Customer Referral,GBP,TAX-108578,Contact 02885,contact02885@customer02885.example.com,customer02885.example.com,20,Standard,False,2022-06-25
CUST-02886,Customer Account 02886 Inc,SMB,Manufacturing,North America,Mexico,Mexico City 32,ST34,5000+,<$1M,AM-063,CRM-Salesforce,Conference,USD,TAX-717315,Contact 02886,contact02886@customer02886.example.com,customer02886.example.com,8,Gold,False,2022-09-05
CUST-02887,Customer Account 02887 Inc,Mid-Market,Media,EMEA,France,France City 30,ST45,51-200,$1M-$10M,AM-056,CRM-HubSpot,Partner,GBP,TAX-271239,Contact 02887,contact02887@customer02887.example.com,customer02887.example.com,9,Standard,False,2023-01-17
CUST-02888,Customer Account 02888 Inc,SMB,Professional Services,EMEA,United Kingdom,United Kingdom City 15,ST05,201-1000,$1M-$10M,AM-002,Manual-Import,Analyst Report,USD,TAX-670443,Contact 02888,contact02888@customer02888.example.com,customer02888.example.com,54,Standard,False,2022-06-21
CUST-02889,Customer Account 02889 Inc,Enterprise,Software,North America,United States,United States City 19,ST31,201-1000,$10M-$50M,AM-022,CRM-HubSpot,Partner,USD,TAX-285935,Contact 02889,contact02889@customer02889.example.com,customer02889.example.com,36,Gold,False,2022-09-23
CUST-02890,Customer Account 02890 Inc,Mid-Market,Education,APAC,India,India City 26,ST31,1-50,$250M+,AM-056,CRM-HubSpot,Customer Referral,GBP,TAX-243582,Contact 02890,contact02890@customer02890.example.com,customer02890.example.com,93,Standard,False,2022-05-24
CUST-02891,Customer Account 02891 Inc,Mid-Market,Healthcare,North America,Canada,Canada City 14,ST35,1-50,$250M+,AM-057,CRM-Salesforce,None,USD,TAX-735159,Contact 02891,contact02891@customer02891.example.com,customer02891.example.com,25,Standard,False,2022-05-27
CUST-02892,Customer Account 02892 Inc,Mid-Market,Healthcare,APAC,Japan,Japan City 28,ST02,51-200,$250M+,AM-008,CRM-Salesforce,Conference,EUR,TAX-992797,Contact 02892,contact02892@customer02892.example.com,customer02892.example.com,61,Gold,False,2021-07-18
CUST-02893,Customer Account 02893 Inc,Mid-Market,Media,APAC,Japan,Japan City 13,ST05,51-200,<$1M,AM-071,CRM-Salesforce,Conference,USD,TAX-591548,Contact 02893,contact02893@customer02893.example.com,customer02893.example.com,3,Silver,False,2021-01-23
CUST-02894,Customer Account 02894 Inc,Enterprise,Retail,EMEA,UAE,UAE City 9,ST03,1-50,$250M+,AM-044,CRM-HubSpot,Analyst Report,USD,TAX-923876,Contact 02894,contact02894@customer02894.example.com,customer02894.example.com,80,Silver,False,2022-05-11
CUST-02895,Customer Account 02895 Inc,SMB,Retail,North America,United States,United States City 16,ST22,201-1000,$1M-$10M,AM-043,CRM-Salesforce,Conference,USD,TAX-675576,Contact 02895,contact02895@customer02895.example.com,customer02895.example.com,60,Standard,False,2022-09-23
CUST-02896,Customer Account 02896 Inc,SMB,Education,North America,Canada,Canada City 6,ST40,201-1000,<$1M,AM-031,CRM-HubSpot,Partner,USD,TAX-738918,Contact 02896,contact02896@customer02896.example.com,customer02896.example.com,81,Standard,False,2021-01-08
CUST-02897,Customer Account 02897 Inc,SMB,Media,North America,Mexico,Mexico City 20,ST05,1-50,$10M-$50M,AM-018,CRM-Salesforce,Partner,GBP,TAX-161241,Contact 02897,contact02897@customer02897.example.com,customer02897.example.com,11,Standard,False,2021-09-17
CUST-02898,Customer Account 02898 Inc,Mid-Market,Media,EMEA,Netherlands,Netherlands City 30,ST17,51-200,$1M-$10M,AM-066,CRM-Salesforce,None,USD,TAX-297893,Contact 02898,contact02898@customer02898.example.com,customer02898.example.com,51,Platinum,False,2023-05-29
CUST-02899,Customer Account 02899 Inc,SMB,Media,EMEA,Netherlands,Netherlands City 23,ST32,51-200,$1M-$10M,AM-072,CRM-HubSpot,Conference,USD,TAX-310819,Contact 02899,contact02899@customer02899.example.com,customer02899.example.com,31,Gold,False,2022-04-08
CUST-02900,Customer Account 02900 Inc,Mid-Market,Manufacturing,North America,Canada,Canada City 12,ST19,1-50,$1M-$10M,AM-034,CRM-Salesforce,None,USD,TAX-523520,Contact 02900,contact02900@customer02900.example.com,customer02900.example.com,67,Silver,False,2022-12-03
CUST-02901,Customer Account 02901 Inc,Mid-Market,Education,EMEA,UAE,UAE City 3,ST28,5000+,<$1M,AM-076,Manual-Import,None,USD,TAX-341168,Contact 02901,contact02901@customer02901.example.com,customer02901.example.com,81,Standard,False,2021-11-09
CUST-02902,Customer Account 02902 Inc,SMB,Media,EMEA,France,France City 22,ST15,5000+,$1M-$10M,AM-075,CRM-Salesforce,Conference,USD,TAX-851061,Contact 02902,contact02902@customer02902.example.com,customer02902.example.com,27,Standard,False,2022-07-05
CUST-02903,Customer Account 02903 Inc,Mid-Market,Media,North America,United States,United States City 9,ST29,51-200,$10M-$50M,AM-055,Manual-Import,Partner,USD,TAX-226615,Contact 02903,contact02903@customer02903.example.com,customer02903.example.com,74,Standard,False,2022-02-03
CUST-02904,Customer Account 02904 Inc,SMB,Logistics,EMEA,France,France City 36,ST38,51-200,$250M+,AM-038,CRM-Salesforce,Conference,EUR,TAX-754537,Contact 02904,contact02904@customer02904.example.com,customer02904.example.com,13,Standard,False,2021-03-10
CUST-02905,Customer Account 02905 Inc,Mid-Market,Logistics,EMEA,UAE,UAE City 19,ST32,51-200,$250M+,AM-074,CRM-Salesforce,None,USD,TAX-166838,Contact 02905,contact02905@customer02905.example.com,customer02905.example.com,81,Platinum,True,2021-06-29
CUST-02906,Customer Account 02906 Inc,Mid-Market,Manufacturing,North America,Canada,Canada City 19,ST27,201-1000,$250M+,AM-039,CRM-Salesforce,Analyst Report,USD,TAX-714642,Contact 02906,contact02906@customer02906.example.com,customer02906.example.com,86,Standard,False,2023-02-25
CUST-02907,Customer Account 02907 Inc,Enterprise,Education,EMEA,United Kingdom,United Kingdom City 22,ST36,5000+,$50M-$250M,AM-021,CRM-Salesforce,Analyst Report,GBP,TAX-245209,Contact 02907,contact02907@customer02907.example.com,customer02907.example.com,76,Silver,False,2022-10-27
CUST-02908,Customer Account 02908 Inc,SMB,Healthcare,EMEA,UAE,UAE City 21,ST37,1001-5000,$10M-$50M,AM-008,CRM-Salesforce,Analyst Report,GBP,TAX-294148,Contact 02908,contact02908@customer02908.example.com,customer02908.example.com,18,Standard,False,2021-04-24
CUST-02909,Customer Account 02909 Inc,Mid-Market,Professional Services,North America,Mexico,Mexico City 32,ST34,201-1000,$10M-$50M,AM-058,CRM-HubSpot,Partner,USD,TAX-959258,Contact 02909,contact02909@customer02909.example.com,customer02909.example.com,100,Standard,False,2023-04-30
CUST-02910,Customer Account 02910 Inc,Mid-Market,Manufacturing,North America,United States,United States City 29,ST46,201-1000,$50M-$250M,AM-016,Manual-Import,None,USD,TAX-724757,Contact 02910,contact02910@customer02910.example.com,customer02910.example.com,63,Gold,False,2021-05-02
CUST-02911,Customer Account 02911 Inc,Mid-Market,Financial Services,North America,Mexico,Mexico City 8,ST09,201-1000,$250M+,AM-055,CRM-Salesforce,Partner,USD,TAX-971121,Contact 02911,contact02911@customer02911.example.com,customer02911.example.com,95,Gold,False,2023-06-15
CUST-02912,Customer Account 02912 Inc,Mid-Market,Education,LATAM,Chile,Chile City 10,ST03,5000+,$1M-$10M,AM-027,CRM-Salesforce,Customer Referral,USD,TAX-396264,Contact 02912,contact02912@customer02912.example.com,customer02912.example.com,33,Silver,False,2021-02-23
CUST-02913,Customer Account 02913 Inc,Mid-Market,Media,North America,Mexico,Mexico City 38,ST24,201-1000,$1M-$10M,AM-038,CRM-HubSpot,Analyst Report,USD,TAX-173539,Contact 02913,contact02913@customer02913.example.com,customer02913.example.com,96,Gold,False,2023-01-08
CUST-02914,Customer Account 02914 Inc,Enterprise,Logistics,APAC,Singapore,Singapore City 28,ST04,201-1000,<$1M,AM-073,Manual-Import,Customer Referral,EUR,TAX-257818,Contact 02914,contact02914@customer02914.example.com,customer02914.example.com,36,Platinum,True,2022-04-30
CUST-02915,Customer Account 02915 Inc,Mid-Market,Healthcare,North America,United States,United States City 16,ST25,5000+,$10M-$50M,AM-002,CRM-Salesforce,Customer Referral,EUR,TAX-717257,Contact 02915,contact02915@customer02915.example.com,customer02915.example.com,35,Silver,True,2021-07-13
CUST-02916,Customer Account 02916 Inc,Mid-Market,Media,APAC,India,India City 33,ST30,201-1000,$10M-$50M,AM-012,Manual-Import,Conference,USD,TAX-212068,Contact 02916,contact02916@customer02916.example.com,customer02916.example.com,8,Standard,False,2022-03-18
CUST-02917,Customer Account 02917 Inc,SMB,Logistics,North America,United States,United States City 19,ST20,1001-5000,$250M+,AM-065,Manual-Import,None,GBP,TAX-812306,Contact 02917,contact02917@customer02917.example.com,customer02917.example.com,12,Standard,False,2021-12-18
CUST-02918,Customer Account 02918 Inc,SMB,Financial Services,EMEA,United Kingdom,United Kingdom City 37,ST38,51-200,$250M+,AM-057,CRM-Salesforce,Partner,USD,TAX-316098,Contact 02918,contact02918@customer02918.example.com,customer02918.example.com,65,Standard,False,2021-09-04
CUST-02919,Customer Account 02919 Inc,Enterprise,Financial Services,EMEA,UAE,UAE City 32,ST27,51-200,$50M-$250M,AM-007,CRM-HubSpot,Analyst Report,USD,TAX-281405,Contact 02919,contact02919@customer02919.example.com,customer02919.example.com,63,Silver,False,2022-05-31
CUST-02920,Customer Account 02920 Inc,Enterprise,Telecom,North America,Mexico,Mexico City 16,ST14,201-1000,$1M-$10M,AM-006,CRM-Salesforce,Conference,GBP,TAX-960920,Contact 02920,contact02920@customer02920.example.com,customer02920.example.com,93,Gold,False,2023-01-16
CUST-02921,Customer Account 02921 Inc,SMB,Professional Services,North America,Mexico,Mexico City 7,ST44,5000+,$250M+,AM-024,CRM-Salesforce,Analyst Report,GBP,TAX-563248,Contact 02921,contact02921@customer02921.example.com,customer02921.example.com,77,Standard,False,2022-02-17
CUST-02922,Customer Account 02922 Inc,Mid-Market,Software,North America,Mexico,Mexico City 36,ST33,1-50,$50M-$250M,AM-014,CRM-HubSpot,Customer Referral,USD,TAX-480422,Contact 02922,contact02922@customer02922.example.com,customer02922.example.com,88,Silver,True,2022-02-02
CUST-02923,Customer Account 02923 Inc,Mid-Market,Education,EMEA,Germany,Germany City 23,ST42,51-200,$1M-$10M,AM-074,CRM-HubSpot,Customer Referral,USD,TAX-764314,Contact 02923,contact02923@customer02923.example.com,customer02923.example.com,91,Silver,False,2022-06-03
CUST-02924,Customer Account 02924 Inc,Enterprise,Media,EMEA,Netherlands,Netherlands City 4,ST07,51-200,$250M+,AM-062,CRM-HubSpot,None,USD,TAX-348250,Contact 02924,contact02924@customer02924.example.com,customer02924.example.com,33,Silver,False,2021-12-23
CUST-02925,Customer Account 02925 Inc,Mid-Market,Retail,EMEA,UAE,UAE City 15,ST35,51-200,$1M-$10M,AM-030,CRM-Salesforce,Customer Referral,EUR,TAX-396933,Contact 02925,contact02925@customer02925.example.com,customer02925.example.com,54,Standard,False,2021-09-26
CUST-02926,Customer Account 02926 Inc,Mid-Market,Software,LATAM,Chile,Chile City 39,ST48,201-1000,$1M-$10M,AM-065,CRM-HubSpot,Partner,USD,TAX-417416,Contact 02926,contact02926@customer02926.example.com,customer02926.example.com,94,Platinum,False,2022-03-20
CUST-02927,Customer Account 02927 Inc,Mid-Market,Healthcare,EMEA,United Kingdom,United Kingdom City 39,ST44,51-200,$250M+,AM-057,CRM-Salesforce,Conference,USD,TAX-836678,Contact 02927,contact02927@customer02927.example.com,customer02927.example.com,10,Silver,False,2021-01-18
CUST-02928,Customer Account 02928 Inc,SMB,Manufacturing,North America,Canada,Canada City 15,ST44,51-200,<$1M,AM-066,CRM-HubSpot,None,USD,TAX-307683,Contact 02928,contact02928@customer02928.example.com,customer02928.example.com,21,Standard,False,2021-06-24
CUST-02929,Customer Account 02929 Inc,SMB,Telecom,EMEA,Germany,Germany City 5,ST27,1-50,<$1M,AM-054,CRM-Salesforce,Analyst Report,USD,TAX-800523,Contact 02929,contact02929@customer02929.example.com,customer02929.example.com,19,Silver,False,2022-03-21
CUST-02930,Customer Account 02930 Inc,Mid-Market,Education,APAC,Japan,Japan City 5,ST48,51-200,<$1M,AM-046,CRM-HubSpot,None,USD,TAX-640509,Contact 02930,contact02930@customer02930.example.com,customer02930.example.com,46,Standard,False,2021-04-10
CUST-02931,Customer Account 02931 Inc,Enterprise,Manufacturing,North America,Mexico,Mexico City 22,ST26,51-200,$50M-$250M,AM-063,Manual-Import,Analyst Report,USD,TAX-174229,Contact 02931,contact02931@customer02931.example.com,customer02931.example.com,13,Standard,False,2021-02-01
CUST-02932,Customer Account 02932 Inc,SMB,Software,EMEA,France,France City 33,ST47,5000+,$1M-$10M,AM-061,CRM-HubSpot,None,EUR,TAX-793044,Contact 02932,contact02932@customer02932.example.com,customer02932.example.com,76,Silver,False,2021-02-09
CUST-02933,Customer Account 02933 Inc,Mid-Market,Education,EMEA,UAE,UAE City 16,ST13,5000+,$50M-$250M,AM-041,CRM-HubSpot,Customer Referral,EUR,TAX-559331,Contact 02933,contact02933@customer02933.example.com,customer02933.example.com,71,Gold,False,2022-12-21
CUST-02934,Customer Account 02934 Inc,SMB,Healthcare,North America,United States,United States City 36,ST04,51-200,<$1M,AM-007,Manual-Import,None,EUR,TAX-719990,Contact 02934,contact02934@customer02934.example.com,customer02934.example.com,16,Platinum,False,2023-01-24
CUST-02935,Customer Account 02935 Inc,SMB,Manufacturing,EMEA,United Kingdom,United Kingdom City 28,ST43,201-1000,$250M+,AM-071,CRM-HubSpot,Customer Referral,USD,TAX-528927,Contact 02935,contact02935@customer02935.example.com,customer02935.example.com,11,Standard,True,2021-12-12
CUST-02936,Customer Account 02936 Inc,Mid-Market,Education,North America,United States,United States City 22,ST45,1001-5000,<$1M,AM-062,CRM-Salesforce,None,USD,TAX-300397,Contact 02936,contact02936@customer02936.example.com,customer02936.example.com,89,Standard,False,2021-04-03
CUST-02937,Customer Account 02937 Inc,Enterprise,Logistics,North America,United States,United States City 16,ST02,1-50,<$1M,AM-065,CRM-HubSpot,None,USD,TAX-503662,Contact 02937,contact02937@customer02937.example.com,customer02937.example.com,66,Gold,False,2022-07-16
CUST-02938,Customer Account 02938 Inc,SMB,Education,APAC,India,India City 7,ST43,1-50,<$1M,AM-041,CRM-Salesforce,Customer Referral,EUR,TAX-697598,Contact 02938,contact02938@customer02938.example.com,customer02938.example.com,72,Standard,False,2021-08-03
CUST-02939,Customer Account 02939 Inc,Enterprise,Healthcare,EMEA,France,France City 29,ST30,201-1000,<$1M,AM-044,Manual-Import,None,USD,TAX-126249,Contact 02939,contact02939@customer02939.example.com,customer02939.example.com,60,Silver,False,2021-06-18
CUST-02940,Customer Account 02940 Inc,SMB,Logistics,North America,Canada,Canada City 20,ST22,1001-5000,$50M-$250M,AM-039,CRM-HubSpot,Conference,USD,TAX-620036,Contact 02940,contact02940@customer02940.example.com,customer02940.example.com,63,Standard,False,2023-01-05
CUST-02941,Customer Account 02941 Inc,SMB,Healthcare,North America,United States,United States City 32,ST01,51-200,$1M-$10M,AM-036,CRM-HubSpot,None,USD,TAX-859833,Contact 02941,contact02941@customer02941.example.com,customer02941.example.com,93,Gold,False,2021-12-18
CUST-02942,Customer Account 02942 Inc,Mid-Market,Professional Services,APAC,India,India City 9,ST44,201-1000,<$1M,AM-024,CRM-Salesforce,Customer Referral,USD,TAX-447815,Contact 02942,contact02942@customer02942.example.com,customer02942.example.com,22,Gold,False,2023-06-07
CUST-02943,Customer Account 02943 Inc,Mid-Market,Retail,LATAM,Chile,Chile City 28,ST41,1-50,<$1M,AM-039,CRM-Salesforce,Conference,GBP,TAX-355942,Contact 02943,contact02943@customer02943.example.com,customer02943.example.com,23,Standard,False,2021-11-16
CUST-02944,Customer Account 02944 Inc,SMB,Software,North America,Canada,Canada City 22,ST23,1-50,<$1M,AM-010,CRM-Salesforce,None,EUR,TAX-418936,Contact 02944,contact02944@customer02944.example.com,customer02944.example.com,33,Standard,False,2022-02-20
CUST-02945,Customer Account 02945 Inc,SMB,Manufacturing,North America,Canada,Canada City 24,ST16,5000+,<$1M,AM-025,CRM-HubSpot,Partner,USD,TAX-857577,Contact 02945,contact02945@customer02945.example.com,customer02945.example.com,17,Gold,False,2021-11-28
CUST-02946,Customer Account 02946 Inc,SMB,Software,EMEA,France,France City 34,ST11,1001-5000,$1M-$10M,AM-061,Manual-Import,Customer Referral,USD,TAX-411107,Contact 02946,contact02946@customer02946.example.com,customer02946.example.com,94,Platinum,False,2021-07-18
CUST-02947,Customer Account 02947 Inc,Mid-Market,Manufacturing,EMEA,United Kingdom,United Kingdom City 16,ST47,1001-5000,<$1M,AM-039,CRM-HubSpot,Analyst Report,USD,TAX-971590,Contact 02947,contact02947@customer02947.example.com,customer02947.example.com,66,Standard,False,2022-05-18
CUST-02948,Customer Account 02948 Inc,Mid-Market,Telecom,LATAM,Brazil,Brazil City 12,ST17,201-1000,$50M-$250M,AM-034,CRM-Salesforce,Customer Referral,USD,TAX-227675,Contact 02948,contact02948@customer02948.example.com,customer02948.example.com,11,Standard,False,2021-03-18
CUST-02949,Customer Account 02949 Inc,Enterprise,Media,LATAM,Argentina,Argentina City 20,ST30,5000+,$10M-$50M,AM-022,CRM-HubSpot,Analyst Report,USD,TAX-158691,Contact 02949,contact02949@customer02949.example.com,customer02949.example.com,36,Standard,False,2023-06-01
CUST-02950,Customer Account 02950 Inc,Mid-Market,Education,APAC,India,India City 32,ST11,1-50,<$1M,AM-012,CRM-Salesforce,None,EUR,TAX-148274,Contact 02950,contact02950@customer02950.example.com,customer02950.example.com,97,Standard,False,2022-05-21
CUST-02951,Customer Account 02951 Inc,SMB,Software,EMEA,UAE,UAE City 3,ST38,1001-5000,$10M-$50M,AM-026,CRM-HubSpot,Customer Referral,EUR,TAX-576758,Contact 02951,contact02951@customer02951.example.com,customer02951.example.com,79,Gold,False,2022-04-04
CUST-02952,Customer Account 02952 Inc,SMB,Manufacturing,North America,United States,United States City 6,ST27,1001-5000,$50M-$250M,AM-070,CRM-Salesforce,None,EUR,TAX-578620,Contact 02952,contact02952@customer02952.example.com,customer02952.example.com,44,Standard,False,2023-01-08
CUST-02953,Customer Account 02953 Inc,SMB,Education,APAC,Australia,Australia City 23,ST13,1001-5000,$1M-$10M,AM-003,CRM-Salesforce,None,USD,TAX-132248,Contact 02953,contact02953@customer02953.example.com,customer02953.example.com,5,Gold,False,2022-11-08
CUST-02954,Customer Account 02954 Inc,SMB,Media,EMEA,Germany,Germany City 24,ST48,201-1000,$1M-$10M,AM-011,CRM-HubSpot,Partner,USD,TAX-187491,Contact 02954,contact02954@customer02954.example.com,customer02954.example.com,73,Standard,False,2022-12-09
CUST-02955,Customer Account 02955 Inc,Enterprise,Education,EMEA,France,France City 18,ST41,1-50,$250M+,AM-032,Manual-Import,Analyst Report,USD,TAX-885001,Contact 02955,contact02955@customer02955.example.com,customer02955.example.com,57,Silver,False,2022-11-23
CUST-02956,Customer Account 02956 Inc,Mid-Market,Media,LATAM,Chile,Chile City 30,ST13,1001-5000,$50M-$250M,AM-036,CRM-Salesforce,Conference,USD,TAX-973075,Contact 02956,contact02956@customer02956.example.com,customer02956.example.com,54,Silver,False,2021-08-30
CUST-02957,Customer Account 02957 Inc,SMB,Logistics,LATAM,Brazil,Brazil City 37,ST42,5000+,$250M+,AM-041,CRM-Salesforce,Conference,GBP,TAX-127599,Contact 02957,contact02957@customer02957.example.com,customer02957.example.com,11,Standard,False,2021-05-29
CUST-02958,Customer Account 02958 Inc,SMB,Healthcare,North America,United States,United States City 13,ST07,201-1000,$1M-$10M,AM-056,CRM-Salesforce,Partner,GBP,TAX-708488,Contact 02958,contact02958@customer02958.example.com,customer02958.example.com,68,Gold,False,2023-03-15
CUST-02959,Customer Account 02959 Inc,Enterprise,Education,LATAM,Brazil,Brazil City 28,ST11,1-50,$50M-$250M,AM-049,CRM-HubSpot,Analyst Report,USD,TAX-242951,Contact 02959,contact02959@customer02959.example.com,customer02959.example.com,38,Silver,False,2023-06-03
CUST-02960,Customer Account 02960 Inc,Mid-Market,Financial Services,EMEA,UAE,UAE City 38,ST11,1001-5000,$1M-$10M,AM-059,CRM-Salesforce,Conference,USD,TAX-264403,Contact 02960,contact02960@customer02960.example.com,customer02960.example.com,64,Silver,False,2021-11-25
CUST-02961,Customer Account 02961 Inc,Mid-Market,Professional Services,North America,Canada,Canada City 32,ST46,51-200,<$1M,AM-061,CRM-HubSpot,Analyst Report,GBP,TAX-240425,Contact 02961,contact02961@customer02961.example.com,customer02961.example.com,17,Standard,False,2022-08-22
CUST-02962,Customer Account 02962 Inc,Mid-Market,Telecom,APAC,India,India City 16,ST34,1-50,<$1M,AM-079,CRM-Salesforce,None,USD,TAX-671189,Contact 02962,contact02962@customer02962.example.com,customer02962.example.com,19,Silver,False,2022-10-16
CUST-02963,Customer Account 02963 Inc,Mid-Market,Financial Services,APAC,Australia,Australia City 21,ST30,1-50,$1M-$10M,AM-016,CRM-Salesforce,None,GBP,TAX-467288,Contact 02963,contact02963@customer02963.example.com,customer02963.example.com,28,Silver,False,2022-04-17
CUST-02964,Customer Account 02964 Inc,Mid-Market,Professional Services,LATAM,Brazil,Brazil City 25,ST27,51-200,$1M-$10M,AM-052,CRM-Salesforce,Conference,USD,TAX-324702,Contact 02964,contact02964@customer02964.example.com,customer02964.example.com,80,Silver,False,2022-10-14
CUST-02965,Customer Account 02965 Inc,SMB,Retail,North America,Mexico,Mexico City 17,ST23,1001-5000,$1M-$10M,AM-021,CRM-HubSpot,Analyst Report,USD,TAX-183526,Contact 02965,contact02965@customer02965.example.com,customer02965.example.com,11,Standard,False,2021-08-22
CUST-02966,Customer Account 02966 Inc,SMB,Retail,North America,United States,United States City 18,ST30,1-50,$10M-$50M,AM-064,CRM-Salesforce,Partner,USD,TAX-262435,Contact 02966,contact02966@customer02966.example.com,customer02966.example.com,47,Standard,False,2023-05-07
CUST-02967,Customer Account 02967 Inc,SMB,Professional Services,EMEA,UAE,UAE City 3,ST40,201-1000,$10M-$50M,AM-074,CRM-HubSpot,Partner,EUR,TAX-104359,Contact 02967,contact02967@customer02967.example.com,customer02967.example.com,50,Gold,False,2021-12-06
CUST-02968,Customer Account 02968 Inc,Enterprise,Professional Services,North America,Mexico,Mexico City 23,ST44,1001-5000,$50M-$250M,AM-057,CRM-Salesforce,None,GBP,TAX-956110,Contact 02968,contact02968@customer02968.example.com,customer02968.example.com,84,Platinum,False,2021-03-02
CUST-02969,Customer Account 02969 Inc,Mid-Market,Media,North America,United States,United States City 2,ST20,1001-5000,$50M-$250M,AM-004,CRM-Salesforce,Partner,USD,TAX-842174,Contact 02969,contact02969@customer02969.example.com,customer02969.example.com,14,Silver,False,2022-04-09
CUST-02970,Customer Account 02970 Inc,SMB,Healthcare,EMEA,UAE,UAE City 29,ST22,201-1000,$250M+,AM-069,CRM-HubSpot,Conference,USD,TAX-514105,Contact 02970,contact02970@customer02970.example.com,customer02970.example.com,68,Standard,False,2021-01-21
CUST-02971,Customer Account 02971 Inc,Mid-Market,Software,North America,United States,United States City 27,ST08,5000+,$1M-$10M,AM-037,CRM-Salesforce,Customer Referral,GBP,TAX-201275,Contact 02971,contact02971@customer02971.example.com,customer02971.example.com,64,Silver,False,2021-07-09
